	stat_Pinfestans	stat_Cfulvum	stat_PSTVd_S23	stat_PSTVd_M	stat_Bcinerea	stat_Mincognita_7dpi	stat_Mincognita_14dpi
mRNA:Solyc03g115815.1.1	-2.27826429948641	0.903688909070747	0.156270384143656	-0.431281979696555	-2.70021825964422	0.0	-0.163333135291389
mRNA:Solyc03g115820.3.1	-11.5162850336119	-5.13494856458724	0.373467474214303	-0.478370931141309	-16.4958311865543	-1.65936584307984	0.308182917751289
mRNA:Solyc03g115830.2.1	-0.969365351289574	-1.21965257756496	-0.0686855001705258	0.0	-0.97509330588595	0.0	0.0
mRNA:Solyc03g115840.4.1	4.50869993894082	-3.94077860598317	1.52621063713065	1.45274392192321	-0.35124540226645	3.97466470493971	-0.966707630313001
mRNA:Solyc03g115850.3.1	10.9293315067927	3.39146361852114	0.513467581653467	1.39702099832654	10.1611634533835	-6.59020132859016	-3.83867190359042
mRNA:Solyc03g115860.3.1	9.41567444896965	0.850126938429021	2.17092718240008	2.42352938725271	17.3031962004969	2.73478417035042	-4.75802096909325
mRNA:Solyc03g115870.3.1	9.76134300383289	1.14996563255902	0.423094300602097	5.27128431948888	9.2647220605935	5.54589620526391	-3.27963233326111
mRNA:Solyc03g115880.1.1	3.28885494075163	4.46627971257002	-0.410305248234894	-0.640777492835597	5.27214172056566	-2.34718546871687	2.02808303032312
mRNA:Solyc03g115890.3.1	-2.24647579063176	-1.04246283450122	-0.236536623792712	-0.0336373660819794	-2.13461363984341	-2.74820246880439	-3.18702811932492
mRNA:Solyc03g115900.5.1	-15.0636392985923	-7.13391469333695	-1.35223522002726	-0.286417655685487	-31.8606135245321	3.8132349906025	3.96632098698769
mRNA:Solyc03g115910.3.1	0.024982656114998	-0.0193852067194987	0.45236053415455	0.437365088969833	0.91407170722582	-0.470852933089696	1.70968210920239
mRNA:Solyc03g115920.3.1	6.27601806291556	11.9251898599019	8.27619561538923	9.20361475757654	10.4157504302787	-4.74055234025847	3.2824075817323
mRNA:Solyc03g115930.3.1	9.4993261908174	9.15229134918222	2.71677136907225	3.46865439997806	6.4635222814917	-1.06379741101167	-6.53753240861226
mRNA:Solyc03g115950.3.1	-0.778673715992627	-4.35068955301321	0.276744511643454	-0.204172564249973	-9.00899064178332	-15.6479745941057	-3.48444108468131
mRNA:Solyc03g115960.3.1	7.8825022395496	-1.43545476679887	-1.18395705881747	0.494297542500266	-0.0727048111339308	4.94142623086612	8.34187479530173
mRNA:Solyc03g115970.2.1	4.23714475669959	0.0	0.150666679802692	-1.2010321882261	0.0	3.78066003246303	7.4863707087246
mRNA:Solyc03g115980.1.1	-12.8994944244988	-6.43190942626648	2.64513487891142	2.90142280643445	-24.2674698805175	2.5474662225617	7.01999450558657
mRNA:Solyc03g115985.1.1	4.78172988665701	-1.01274430446287	-0.850459885740906	-0.811835596556315	3.37320229416982	-4.4014659489276	-0.696741886962074
mRNA:Solyc03g115990.3.1	6.12827447729328	3.85204802250425	-1.81405057143348	-0.93541258154017	8.23155832693185	-10.3269215924018	-13.6079601064194
mRNA:Solyc03g116000.1.1	-4.12450303272341	7.11911894466895	-0.913076290686929	-0.586597248277691	-1.89205040302157	1.05556446538981	2.71677830968023
mRNA:Solyc03g116010.3.1	0.0	0.0	0.0	0.0	0.0611872584305854	0.0	0.0
mRNA:Solyc03g116020.3.1	1.81142838407395	0.0307012594793261	-1.509231526047	-0.636611375531953	5.92618916309484	-1.2045644285116	5.33248276196525
mRNA:Solyc03g116030.5.1	4.61204661627754	1.97280686847102	4.64788351808969	4.94248101231706	1.28068471551817	-0.772180655330952	-14.7076900169536
mRNA:Solyc03g116040.2.1	0.252516560968913	1.64176641508416	-0.356238129220132	-1.3548395324714	-0.485340469915214	-3.95984018211106	-0.369865202777398
mRNA:Solyc03g116050.1.1	0.0	-0.309261190243751	0.0	0.02706769674037	0.0611872584305854	-0.170104846003118	0.0
mRNA:Solyc03g116060.5.1	2.08112570401827	-6.56766950708288	-1.39468976441041	-0.975515662664452	-5.90212746907495	-15.7913010301562	-16.265883696358
mRNA:Solyc03g116070.1.1	5.58306732705957	0.822991381385396	0.392218773042904	-0.28236566787611	0.180057527602954	-5.73576845335399	-3.70973102729332
mRNA:Solyc03g116090.2.1	0.0	0.0	-0.338725498560965	-0.242627356431024	0.0	0.0	0.0
mRNA:Solyc03g116100.3.1	-1.67674733306046	0.206652169115344	4.80550940706428	2.73471692983056	-1.98806179726262	2.06017352007052	-0.504065920618553
mRNA:Solyc03g116110.3.1	2.48961277048492	3.87115079664396	-0.769136439321694	-0.678427123034848	5.3524177409906	5.62180235203188	4.99740077943237
mRNA:Solyc03g116120.3.1	0.0	-0.369340958150869	1.75290060647705	3.46613158097281	0.0	-9.2495755538429	-7.91056573159194
mRNA:Solyc03g116130.2.1	0.347435882027443	-0.335341181037115	0.379702647478743	0.0	0.0	0.0	1.48759916015835
mRNA:Solyc03g116140.3.1	3.53139674715365	2.46853747053847	-0.187378844357336	0.119820986279736	2.83474401891888	-3.52012339318778	2.50212503158424
mRNA:Solyc03g116150.4.1	-1.11844916399952	-2.42027729592347	-1.34406166449965	-0.957655881733995	-0.469642489176205	-4.45835947844254	-3.325798003905
mRNA:Solyc03g116160.1.1	-15.6280304247611	-5.32850649331583	-1.9536782381472	-0.935329410299778	-4.42985855238104	0.477993874311898	-4.79829205847944
mRNA:Solyc03g116200.3.1	8.32193893325211	-0.944535831568758	0.0858393707429918	0.0	2.00312522250405	4.23219386618454	5.78682729428168
mRNA:Solyc03g116220.1.1	0.193132157377475	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g116230.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g150157.1.1	1.45240764785101	0.0605366058991201	-0.115489899796807	0.531107101386886	0.0	-0.274006543727442	1.72578064513704
mRNA:Solyc03g150158.1.1	0.0494505988903293	0.0	-0.184148882595259	-0.875918901510063	0.0	-3.51754197920528	0.954255061113306
mRNA:Solyc03g116250.2.1	-4.91524877251841	-1.14569318982598	0.0880963362117477	0.253083880911477	-0.885095268275352	0.0	1.4062946693217
mRNA:Solyc03g116260.3.1	-0.289576127894621	-1.85866614542085	1.79561419079344	1.85536423444641	-0.654766180110325	-16.2910112551525	-5.64177441870671
mRNA:Solyc03g116270.3.1	-0.501677299829883	-3.91175073665211	0.47561855120312	0.638468755634118	-0.0727048111339308	-2.21614382881906	-0.872536314478874
mRNA:Solyc03g116280.3.1	-1.44933755525398	-7.80653263507088	0.0858393707429918	0.02706769674037	-0.313474737894724	0.108523053368412	-1.75384978794219
mRNA:Solyc03g116290.3.1	0.139452127849415	-3.64562397967743	-0.128459750738821	1.45833251598497	-0.189860964195333	-8.23228256897723	-1.58543997179176
mRNA:Solyc03g116320.3.1	-2.12199966223104	-1.74427679540337	2.31558995127702	1.68676978252217	-2.11126866158045	1.63054607957759	-0.629363174197619
mRNA:Solyc03g116330.3.1	1.77822390912255	0.889224725404676	-1.37017764906613	-2.18114614603956	-3.53136301945824	5.77265284010947	1.99930352261187
mRNA:Solyc03g116340.3.1	-0.690528794695691	0.252509642571872	-2.13032115800385	-0.806615343936072	-7.34188409330241	-3.11241421553617	3.29715326355205
mRNA:Solyc03g116350.3.1	-1.9705730627974	0.61410526040942	1.0151564884029	-0.981967498449896	-6.55477921217042	2.33007257565207	-0.782032703895168
mRNA:Solyc03g116360.2.1	2.02181900079151	-0.986251805839256	0.499352937640921	-0.975747137510644	-2.28963420827034	1.70796469169133	3.80935552344263
mRNA:Solyc03g116370.3.1	1.06588381904258	-1.97469309527863	-7.0468095256944	-6.26453649321419	-4.21550781914258	0.227731505064601	-3.35222689274046
mRNA:Solyc03g116390.5.1	1.76178630296866	6.52202169078221	-1.59726683002991	-2.27460686360464	1.44963716354972	3.4009253778101	6.13299465363726
mRNA:Solyc03g116410.3.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.608320892434212
mRNA:Solyc03g116420.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g116440.3.1	2.80755716960848	-0.50124383044746	0.0	0.181763462350279	4.58019541579485	-0.170104846003118	0.0
mRNA:Solyc03g116450.1.1	0.956066557503821	0.0	-0.457703910314295	-0.223630786085285	0.0611872584305854	1.72440047197957	0.589006775588703
mRNA:Solyc03g116460.4.1	1.83350967061307	0.17356555724942	-0.0576626880053239	-0.989993787135449	-3.19534817218946	0.689512142046439	4.16312634693486
mRNA:Solyc03g116470.2.1	9.31222557309142	1.34046386496725	-0.0591947652668153	1.19067549755581	3.57902403943504	-0.482341120537358	-0.486980505083255
mRNA:Solyc03g116480.1.1	4.25492526911683	-1.08938170881283	1.68463586106229	3.93736586007845	0.857919480708788	3.84799061955657	0.776213773392327
mRNA:Solyc03g116490.1.1	-2.96664863764004	1.20771846386596	1.51341657951195	0.926562666349898	1.83260800684465	-4.40237991719187	-6.85850865902057
mRNA:Solyc03g116500.4.1	7.55849038074783	-0.0629393043353468	0.242069429674094	-0.456176458210322	4.08483700401096	0.705042627550097	-3.8081716623169
mRNA:Solyc03g116510.1.1	9.27206925917809	7.65126026695386	1.53903316255525	3.3490307490411	11.5926176749783	0.890012678690638	-5.15008102325547
mRNA:Solyc03g116520.1.1	2.30682866992687	0.383194840300368	2.19867031397712	2.59938562418661	-1.80384245322952	-2.13849479206373	-5.97434802537705
mRNA:Solyc03g116530.3.1	11.545216720635	-0.133584320737055	-4.30243220807973	-3.11549822810362	1.88838129465461	-7.89475607666033	-2.57574770210781
mRNA:Solyc03g116540.1.1	-2.68940850294306	3.54550054418767	-2.03828460369369	-1.0054603404374	0.806397175360649	-1.896477719429	-0.490670423270858
mRNA:Solyc03g116550.4.1	0.0850853687450044	-0.98844263199593	-0.57511170497107	0.0346586896685969	-1.9654526883042	6.16601895614293	-0.731854417232599
mRNA:Solyc03g116560.1.1	-5.4116063769186	2.62266114796573	0.348384972645037	-1.29188528848977	-1.83752944033469	1.33917030251158	2.9102779094456
mRNA:Solyc03g116570.3.1	-4.51496749503949	0.560655205027751	1.64730705356962	-0.445590228139307	-1.29759549252102	-0.378630291099111	7.01250042422411
mRNA:Solyc03g116580.4.1	2.43091014835275	0.0515342466093319	0.824337140312971	1.87633319359914	0.0611872584305854	-1.50498021768619	-7.40275651027247
mRNA:Solyc03g116590.3.1	5.97602030593638	1.36178018188247	2.85983541540979	6.90978863235928	-4.43894206267667	-1.30416733301598	-2.5845908838612
mRNA:Solyc03g116600.3.1	1.80746253641466	-0.68582629725944	0.922109401946375	0.156330245225558	2.79675053859429	1.10749336365081	-2.60521551317251
mRNA:Solyc03g116610.3.1	0.246517235286072	-2.21306805825894	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc03g116620.3.1	-1.50018900484667	0.617043360262102	0.0858393707429918	0.518306969838008	-0.547220527102538	0.0	0.0
mRNA:Solyc03g116625.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc03g116630.3.1	5.43814052472098	-1.29455626107783	0.0024418463372454	1.38929862951386	10.4208796488168	-4.90414452616532	2.76376503457063
mRNA:Solyc03g116640.4.1	1.33405202392773	0.349214259234064	-1.00582646899933	-0.358135817084085	3.85982131895806	-0.0371040953364266	-0.650081286340102
mRNA:Solyc03g116650.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g116660.3.1	-1.1119319922339	1.88621875861088	-0.661662460254406	-0.72877362332343	-3.91196697430579	-1.90602466282225	0.0358166108233236
mRNA:Solyc03g116670.4.1	-5.53446589196944	-0.889304713528991	5.60826244847904	4.01287842126768	-10.9127818714207	-5.78618933414637	-0.918716099557539
mRNA:Solyc03g116680.3.1	1.355653668508	-0.6904517092026	1.26424666935537	2.00993044708823	-4.30150676474958	-1.15157063658172	0.949816552050305
mRNA:Solyc03g116690.3.1	2.92612485770108	6.3516935319923	-1.096271089491	-1.76356377982962	0.65263350322652	0.0	-5.06626040270978
mRNA:Solyc03g116700.5.1	9.07446787148971	8.7683679361976	-1.27778640364586	-2.39610124145448	10.3255168427685	6.06567411087789	-5.49683790843356
mRNA:Solyc03g116710.3.1	-6.23255326768095	-2.21672659119205	-2.11311672877358	0.816643756161369	-3.10277526816103	6.4974410409845	-3.84229690837323
mRNA:Solyc03g116720.4.1	0.347435882027443	0.0	-0.277828575344099	-0.0090089169047228	-0.443263857473302	-0.462645529913673	-2.14747146970278
mRNA:Solyc03g116730.5.1	-3.48231183329104	-6.69240885246272	0.138705917037786	0.697371634950387	-13.7462757919291	0.0991030791090134	2.50074585437974
mRNA:Solyc03g116740.3.1	7.03679921306374	-2.60946386518	-1.24607346195778	1.63374938376172	-6.06113291755142	4.48783900829935	7.78195972493437
mRNA:Solyc03g116750.3.1	10.2295010532728	5.9848834228713	4.8751624603716	5.95306364022349	6.12101855813427	-2.37275647616756	-5.58039135816734
mRNA:Solyc03g116760.3.1	1.1062934717158	0.923984614097359	-2.66691417898085	-1.84755109660301	-2.53591771050778	-0.259641966173221	-5.88625721450643
mRNA:Solyc03g116770.3.1	0.663877022279295	-0.335341181037115	-1.20531932829021	-1.76179430108021	0.0611872584305854	5.16874432632867	2.11158861257844
mRNA:Solyc03g116780.3.1	2.36304166093508	-0.738854071664431	1.61710185921749	2.74166510766295	1.73003840953097	0.0892119858642063	3.75858411588062
mRNA:Solyc03g116790.4.1	-3.94658630103209	-1.93124271861085	2.52283633281594	2.58372192669529	-15.0936148602512	11.5364534366874	-0.80692974047901
mRNA:Solyc03g116800.5.1	-6.33629697990722	-5.78399973402792	0.879646847417032	0.0664982248829118	-15.7977882072597	-1.65062586099044	3.15300066928978
mRNA:Solyc03g116810.4.1	4.45642408449866	1.55439498201302	0.612910209353619	0.805588670612464	1.18287330228498	1.65635990883528	-1.18261077911517
mRNA:Solyc03g116820.4.1	1.07869579563879	-0.787967857559299	-0.151488244147581	-0.787627932396079	4.21117830556491	-1.70207679531382	1.44836471157721
mRNA:Solyc03g116840.3.1	-8.41157669624153	3.98262913057663	-0.825368458361343	1.40111398339065	1.32433904042809	0.634530729994388	5.07424504330808
mRNA:Solyc03g116850.3.1	0.345727409846207	0.177887961223199	-0.0806243702716925	1.19932175542497	0.299382481665296	0.0	0.0
mRNA:Solyc03g116860.3.1	1.11099579353919	1.39998750452029	3.96142504862832	3.78843502996637	0.178343411491988	-4.81775020713149	-5.02159324019152
mRNA:Solyc03g116870.3.1	-8.92809831347489	-5.60047559162204	0.385582346650469	-0.436372230939924	-10.7844076406097	6.76102432395045	6.29911029958731
mRNA:Solyc03g116880.3.1	-2.95822119458994	-4.82261004690644	0.927696343983023	0.367176917579697	-6.55440184603411	3.91311043977695	5.48303520779324
mRNA:Solyc03g116890.3.1	2.94228970179621	6.96620283590644	3.79944144318225	9.01684956106827	-1.34153230430237	-0.731020202368706	-4.09836779260998
mRNA:Solyc03g116900.3.1	7.7791307056103	1.27885331785311	2.53188242920946	-2.72846374027967	17.8000856645924	-10.4043128580628	15.3839594961589
mRNA:Solyc03g116910.3.1	-3.14701891703582	2.79394744101808	0.181358845046625	0.0348770709677103	-5.09383290408649	-12.1867324632906	-22.4969829167656
mRNA:Solyc03g116920.3.1	2.22844382507477	-0.36185999118483	-0.312147298510145	-0.457955246942595	-1.21582129948875	2.82205065650404	2.2180245047451
mRNA:Solyc03g116930.3.1	-2.30456108573317	1.22793238630256	-0.777001387113032	-5.59862495688793	0.239106544109406	3.48822393755512	10.9847722286711
mRNA:Solyc03g116940.3.1	0.391041563786326	0.434918645183136	-0.313063154365555	-0.436010299809871	0.0	0.323286553552371	2.39951076426369
mRNA:Solyc03g116950.2.1	-1.65121128057508	0.41002400004081	0.0858393707429918	0.0	0.0611872584305854	2.03324313719776	0.190219979348414
mRNA:Solyc03g116960.4.1	-1.42796421534909	-0.50124383044746	-0.393218891595166	-0.431151539920295	0.0	-0.693925590489829	-1.40772003072223
mRNA:Solyc03g116970.3.1	-10.0123494626978	1.229770115441	-0.70434278140213	-1.43806337946812	-3.78106010871017	3.81079920544435	5.87994976799746
mRNA:Solyc03g116973.1.1	-7.43435023961824	-1.38622165000626	-0.518389838631026	-1.19089192427465	-1.62483654848564	-1.92214645550627	1.62942878471844
mRNA:Solyc03g116977.1.1	-6.10730123671367	-1.07976923590296	-0.0686855001705258	0.0	-1.69296350526539	-2.22154509353701	4.08699828694267
mRNA:Solyc03g116990.1.1	4.09603921863947	3.98439462006031	0.423442264217371	0.0691517984021694	6.64611019640693	-0.728724451319517	2.54975474213372
mRNA:Solyc03g117000.3.1	-1.65764396571421	0.477301995614678	-1.13595664932315	-0.476121298903528	0.0291738088029301	-2.5567910720462	0.641188774015027
mRNA:Solyc03g117010.5.1	-2.33662705120615	1.01432710549824	0.521911639951996	0.562373152731999	-4.97829506609898	-0.477474584068425	4.23733218800948
mRNA:Solyc03g117020.4.1	8.41228911336334	-0.956105661409845	-3.40042728449131	-1.60327429421475	12.1134559054879	-1.16819773620967	0.45215969270497
mRNA:Solyc03g117030.2.1	6.42829052062791	-0.831058729598664	0.190923479524819	1.26859628375299	11.520006749019	3.77782240401266	4.81630713151794
mRNA:Solyc03g117040.3.1	-2.17661066747354	-4.37774782221766	1.60964857156285	-0.592792963175439	-8.58883948498064	2.95421738650872	9.42508720967619
mRNA:Solyc03g117050.4.1	-4.1615834204619	1.92854588899117	2.60481172203612	6.24572874914275	-2.56634497355588	-2.14019770252931	5.03198450051323
mRNA:Solyc03g117060.4.1	-1.17640478154467	-0.838158477522074	-0.229368413811211	0.504644787242098	6.90756476370986	3.73556343130474	13.495798218317
mRNA:Solyc03g117070.1.1	6.25971981178275	0.655570420446833	-0.613376580712546	0.380962116125027	0.663168078160049	4.76769287853056	10.2708535355682
mRNA:Solyc03g117080.4.1	-4.12053247439414	8.18476756262423	-2.13086149473877	-2.06085568575689	1.49569042913035	2.35304547451678	3.9687613219302
mRNA:Solyc03g117090.3.1	-2.04003153875612	2.96493271835336	1.30122951321075	-0.347547787181294	2.54661312272391	0.268118573242884	2.65561510316596
mRNA:Solyc03g117100.3.1	0.189186787443025	-4.28689367037921	-1.28613002329232	-1.18693105352245	-4.21867264336003	2.12785185556114	1.15941679125737
mRNA:Solyc03g117110.4.1	2.59602953002409	1.174471619892	-0.348055016076143	1.42204881760085	1.96076875081024	3.99233657309983	-0.612205176412854
mRNA:Solyc03g117120.4.1	-3.19626418053105	3.48755188040709	-0.798118844610236	-2.27174398867096	-2.97890501173203	1.21310620086719	4.05439603812279
mRNA:Solyc03g117130.3.1	6.48444417482315	-0.520830765321917	0.0	0.0	-0.672319538131653	0.0	0.0
mRNA:Solyc03g117150.3.1	1.63296334990296	2.06081466862219	-0.30032398994266	-0.366973610354417	-1.04098282880558	-1.07877315738747	-6.81437090252387
mRNA:Solyc03g117160.4.1	0.73367238154821	-1.85071014842807	-0.184032245444566	-0.0879326572029056	-2.38671834622007	-1.59541130805756	-1.59224613267581
mRNA:Solyc03g117170.1.1	2.84898719912133	0.64793556742088	0.0	0.0270676967403701	-1.68122238595518	-1.58871150365535	-4.97684988358446
mRNA:Solyc03g117180.3.1	1.06071943608169	-5.19111658946598	-0.398809261291602	-0.295141916883797	-8.45633845317745	3.125967502555	-1.80197514085773
mRNA:Solyc03g117190.1.1	1.87613198995055	0.985958519145659	0.0	0.0	-0.313474737894724	6.28657128626529	8.19910685443957
mRNA:Solyc03g117210.5.1	3.51792189873212	2.94285100833918	0.310910587972207	1.1583727070761	-1.22424527724425	3.70030998430806	0.241231698950465
mRNA:Solyc03g117230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g117240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc03g117250.4.1	-6.8990289503744	0.239432707598996	-3.5902598949249	0.149932246092171	-11.215046321958	-2.55574989791899	-1.83196602882354
mRNA:Solyc03g117255.1.1	-0.269777517819105	-0.0906034346177209	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc03g117260.2.1	4.77101414837231	-0.321870326149616	2.03103965367299	3.11248072759509	-1.14095976687712	2.01641091412059	-2.8332218509561
mRNA:Solyc03g117270.1.1	8.12353190673722	0.486026868306027	4.04499586401405	8.2179939045653	-7.73808875830542	-0.326194461606791	-4.42452967377709
mRNA:Solyc03g117280.4.1	2.07369401802344	-2.29160089192303	2.94430172955637	3.34043468356561	-14.0493989095631	-1.39725633426468	-3.80868196109976
mRNA:Solyc03g117290.1.1	4.62599825401067	3.60688630231089	0.00151414729999	-0.553956416981237	1.66221492617749	-6.26295065561641	-0.422084172661545
mRNA:Solyc03g117300.4.1	-3.95219837796077	-0.967454566605464	1.84398312123278	-0.791012464990803	-4.32865310016672	-1.7602338735178	-4.00546848978289
