"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g500163.1.1"	3.07637935039113	0.112920537313551	0.675431860388981	0.167182722545129	0.867226278502148	1	0.399192572783698
"mRNA:Solyc00g160360.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500164.1.1"	7.70263649029702	-1.41101497533246	0.592770251712399	-2.38037413526794	0.0172950682628398	0.164170226253018	0.607001298823722
"mRNA:Solyc00g500165.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g112190.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160030.1.1"	0.571852316610701	0.280702359152278	1.48949338419047	0.188454921741621	0.850520049556746	1	0
"mRNA:Solyc00g500166.1.1"	1.80118922815853	1.16605726423374	0.852330359808575	1.36808134406432	0.171286615591214	1	0
"mRNA:Solyc00g500167.1.1"	0.431746756765893	-1.10614498356603	1.74989854906536	-0.632119492959652	0.527308798598151	1	0
"mRNA:Solyc00g230080.1.1"	0.353312731174692	-0.273560819117661	2.03196816144268	-0.134628496798609	0.892905609531621	1	0
"mRNA:Solyc00g316530.1.1"	0.379139456845685	-2.42473920342719	2.34821675397457	-1.03258747273781	0.30179699311643	1	0
"mRNA:Solyc00g069880.2.1"	0.33469164992717	0.708380925553464	1.63337117137057	0.433692560496863	0.664511709685206	1	0
"mRNA:Solyc00g500168.1.1"	0.46613265711625	2.00193743657374	1.95706993351627	1.02292585578526	0.306342903474602	1	0
"mRNA:Solyc00g013100.1.1"	0.0976365975785502	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g013110.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g126010.1.1"	0.458154973176713	-1.53655220714132	1.59513011182704	-0.963277036618275	0.335408514023912	1	0
"mRNA:Solyc00g126000.1.1"	0.0672253201167816	-0.213754555920079	3.11207686323008	-0.0686855001705258	0.945239960132044	1	0
"mRNA:Solyc00g125990.1.1"	3.25489086929829	-0.603297609645449	0.807923507951052	-0.746726148834872	0.45522888218989	1	0.767228690502903
"mRNA:Solyc00g125980.1.1"	0.25307563752009	1.12484744162686	2.57439808041557	0.436936093987954	0.662157694806234	1	0
"mRNA:Solyc00g244300.1.1"	0.69715270472875	-1.2046943742465	1.44952402801129	-0.831096519247984	0.405919105929124	1	0
"mRNA:Solyc00g244290.1.1"	0.913984945985171	0.824330983369519	1.44277677326003	0.571350328510555	0.567762192285209	1	0
"mRNA:Solyc00g244280.1.1"	0.37877706446107	-0.386287955486668	2.06139069757385	-0.187391917476541	0.851353359277554	1	0
"mRNA:Solyc00g160370.1.1"	2.08343509922822	-0.928696546727458	0.883385180767465	-1.05129287534643	0.293124098296993	0.827288967156722	0.702549720569929
"mRNA:Solyc00g500169.1.1"	7.13635500110191	1.01474465904605	0.681030622735569	1.49001326103372	0.136220749153336	0.509354785253719	0.807069382971534
