TF	Target_Gene
Solyc10g084180	Solyc05g009790
Solyc10g084180	Solyc05g009630
Solyc10g084180	Solyc04g081370
Solyc10g084180	Solyc04g078390
Solyc10g084180	Solyc04g072690
Solyc10g084180	Solyc04g064810
Solyc10g084180	Solyc04g056310
Solyc10g084180	Solyc03g120990
Solyc10g084180	Solyc03g119170
Solyc10g084180	Solyc03g112300
Solyc10g084180	Solyc03g079940
Solyc10g084180	Solyc02g090160
Solyc10g084180	Solyc02g081270
Solyc10g084180	Solyc02g080520
Solyc10g084180	Solyc02g079940
Solyc10g084180	Solyc02g078590
Solyc10g084180	Solyc02g068080
Solyc10g084180	Solyc01g110180
Solyc10g084180	Solyc01g100980
Solyc10g084180	Solyc01g086870
Solyc10g084180	Solyc01g080500
Solyc10g084180	Solyc01g067900
Solyc10g084180	Solyc01g005380
Solyc12g006800	Solyc12g007140
Solyc12g006800	Solyc06g053620
Solyc12g006800	Solyc04g006970
Solyc12g006800	Solyc02g084290
Solyc12g006800	Solyc01g109250
Solyc12g006800	Solyc01g067230
Solyc12g007180	Solyc10g009350
Solyc12g007180	Solyc09g064800
Solyc12g007180	Solyc09g064520
Solyc12g007180	Solyc09g008840
Solyc12g007180	Solyc07g006320
Solyc12g007180	Solyc06g069370
Solyc12g007180	Solyc06g066730
Solyc12g007180	Solyc06g059810
Solyc12g007180	Solyc05g011830
Solyc12g007180	Solyc04g010140
Solyc12g007180	Solyc03g120270
Solyc12g007180	Solyc02g093980
Solyc12g007180	Solyc02g081650
Solyc12g007180	Solyc01g109420
Solyc12g007180	Solyc01g009380
Solyc12g009240	Solyc12g099360
Solyc12g009240	Solyc12g099240
Solyc12g009240	Solyc12g098950
Solyc12g009240	Solyc12g096590
Solyc12g009240	Solyc12g096070
Solyc12g009240	Solyc12g095960
Solyc12g009240	Solyc12g094510
Solyc12g009240	Solyc12g094460
Solyc12g009240	Solyc12g089060
Solyc12g009240	Solyc12g088900
Solyc12g009240	Solyc12g088290
Solyc12g009240	Solyc12g055760
Solyc12g009240	Solyc12g055750
Solyc12g009240	Solyc12g049560
Solyc12g009240	Solyc12g043020
Solyc12g009240	Solyc12g042900
Solyc12g009240	Solyc12g014290
Solyc12g009240	Solyc12g010900
Solyc12g009240	Solyc12g010390
Solyc12g009240	Solyc12g008710
Solyc12g009240	Solyc12g007130
Solyc12g009240	Solyc12g007110
Solyc12g009240	Solyc12g007060
Solyc12g009240	Solyc11g072070
Solyc12g009240	Solyc11g070060
Solyc12g009240	Solyc11g070030
Solyc12g009240	Solyc11g069090
Solyc12g009240	Solyc11g068900
Solyc12g009240	Solyc11g068700
Solyc12g009240	Solyc11g066020
Solyc12g009240	Solyc11g056680
Solyc12g009240	Solyc11g042640
Solyc12g009240	Solyc11g019960
Solyc12g009240	Solyc11g017300
Solyc12g009240	Solyc11g013270
Solyc12g009240	Solyc11g013030
Solyc12g009240	Solyc11g007770
Solyc12g009240	Solyc11g007360
Solyc12g009240	Solyc11g005130
Solyc12g009240	Solyc11g005050
Solyc12g009240	Solyc10g085410
Solyc12g009240	Solyc10g085050
Solyc12g009240	Solyc10g081040
Solyc12g009240	Solyc10g080780
Solyc12g009240	Solyc10g079750
Solyc12g009240	Solyc10g077100
Solyc12g009240	Solyc10g051340
Solyc12g009240	Solyc10g050890
Solyc12g009240	Solyc10g047640
Solyc12g009240	Solyc10g047260
Solyc12g009240	Solyc10g045180
Solyc12g009240	Solyc10g011660
Solyc12g009240	Solyc10g008850
Solyc12g009240	Solyc10g006410
Solyc12g009240	Solyc10g006360
Solyc12g009240	Solyc10g006140
Solyc12g009240	Solyc10g005490
Solyc12g009240	Solyc09g097850
Solyc12g009240	Solyc09g091420
Solyc12g009240	Solyc09g059460
Solyc12g009240	Solyc09g059310
Solyc12g009240	Solyc09g010780
Solyc12g009240	Solyc09g010650
Solyc12g009240	Solyc09g009140
Solyc12g009240	Solyc09g007100
Solyc12g009240	Solyc08g082590
Solyc12g009240	Solyc08g082480
Solyc12g009240	Solyc08g078990
Solyc12g009240	Solyc08g078320
Solyc12g009240	Solyc08g077430
Solyc12g009240	Solyc08g076810
Solyc12g009240	Solyc08g075160
Solyc12g009240	Solyc08g074710
Solyc12g009240	Solyc08g074410
Solyc12g009240	Solyc08g065850
Solyc12g009240	Solyc08g061240
Solyc12g009240	Solyc08g059660
Solyc12g009240	Solyc07g066190
Solyc12g009240	Solyc07g065760
Solyc12g009240	Solyc07g065600
Solyc12g009240	Solyc07g064520
Solyc12g009240	Solyc07g064230
Solyc12g009240	Solyc07g063420
Solyc12g009240	Solyc07g047780
Solyc12g009240	Solyc07g042970
Solyc12g009240	Solyc07g041210
Solyc12g009240	Solyc07g021700
Solyc12g009240	Solyc06g084470
Solyc12g009240	Solyc06g084040
Solyc12g009240	Solyc06g083200
Solyc12g009240	Solyc06g076650
Solyc12g009240	Solyc06g075690
Solyc12g009240	Solyc06g069520
Solyc12g009240	Solyc06g066610
Solyc12g009240	Solyc06g060300
Solyc12g009240	Solyc06g059750
Solyc12g009240	Solyc06g005800
Solyc12g009240	Solyc05g054240
Solyc12g009240	Solyc05g052420
Solyc12g009240	Solyc05g047390
Solyc12g009240	Solyc05g044620
Solyc12g009240	Solyc05g026380
Solyc12g009240	Solyc05g009890
Solyc12g009240	Solyc05g009400
Solyc12g009240	Solyc05g009390
Solyc12g009240	Solyc05g009350
Solyc12g009240	Solyc05g008450
Solyc12g009240	Solyc05g007590
Solyc12g009240	Solyc04g082690
Solyc12g009240	Solyc04g082110
Solyc12g009240	Solyc04g078460
Solyc12g009240	Solyc04g078420
Solyc12g009240	Solyc04g077660
Solyc12g009240	Solyc04g076290
Solyc12g009240	Solyc04g074710
Solyc12g009240	Solyc04g054170
Solyc12g009240	Solyc04g051700
Solyc12g009240	Solyc04g016160
Solyc12g009240	Solyc04g008790
Solyc12g009240	Solyc04g008450
Solyc12g009240	Solyc04g007510
Solyc12g009240	Solyc03g122300
Solyc12g009240	Solyc03g120810
Solyc12g009240	Solyc03g120170
Solyc12g009240	Solyc03g118500
Solyc12g009240	Solyc03g116000
Solyc12g009240	Solyc03g114040
Solyc12g009240	Solyc03g113750
Solyc12g009240	Solyc03g112990
Solyc12g009240	Solyc03g111210
Solyc12g009240	Solyc03g098590
Solyc12g009240	Solyc03g097980
Solyc12g009240	Solyc03g083210
Solyc12g009240	Solyc03g081220
Solyc12g009240	Solyc03g080030
Solyc12g009240	Solyc03g044380
Solyc12g009240	Solyc03g031950
Solyc12g009240	Solyc03g019700
Solyc12g009240	Solyc03g008010
Solyc12g009240	Solyc02g092790
Solyc12g009240	Solyc02g091100
Solyc12g009240	Solyc02g090870
Solyc12g009240	Solyc02g090680
Solyc12g009240	Solyc02g088170
Solyc12g009240	Solyc02g086930
Solyc12g009240	Solyc02g086750
Solyc12g009240	Solyc02g085520
Solyc12g009240	Solyc02g079390
Solyc12g009240	Solyc02g079380
Solyc12g009240	Solyc02g079200
Solyc12g009240	Solyc02g078810
Solyc12g009240	Solyc02g078120
Solyc12g009240	Solyc02g077890
Solyc12g009240	Solyc02g076730
Solyc12g009240	Solyc02g063380
Solyc12g009240	Solyc02g062910
Solyc12g009240	Solyc02g030100
Solyc12g009240	Solyc01g112260
Solyc12g009240	Solyc01g112160
Solyc12g009240	Solyc01g112150
Solyc12g009240	Solyc01g110490
Solyc12g009240	Solyc01g095130
Solyc12g009240	Solyc01g091930
Solyc12g009240	Solyc01g091130
Solyc12g009240	Solyc01g090650
Solyc12g009240	Solyc01g088630
Solyc12g009240	Solyc01g080500
Solyc12g009240	Solyc01g068000
Solyc12g009240	Solyc01g057520
Solyc12g009240	Solyc01g008930
Solyc12g009240	Solyc00g014850
Solyc12g014610	Solyc12g038160
Solyc12g014610	Solyc12g014290
Solyc12g014610	Solyc12g005840
Solyc12g014610	Solyc11g045480
Solyc12g014610	Solyc10g085450
Solyc12g014610	Solyc09g013140
Solyc12g014610	Solyc08g066020
Solyc12g014610	Solyc07g008890
Solyc12g014610	Solyc06g082990
Solyc12g014610	Solyc06g076100
Solyc12g014610	Solyc06g036420
Solyc12g014610	Solyc05g018230
Solyc12g014610	Solyc05g013500
Solyc12g014610	Solyc05g007590
Solyc12g014610	Solyc04g050550
Solyc12g014610	Solyc03g120810
Solyc12g014610	Solyc03g119250
Solyc12g014610	Solyc03g119170
Solyc12g014610	Solyc03g118540
Solyc12g014610	Solyc03g083190
Solyc12g014610	Solyc02g080510
Solyc12g014610	Solyc02g032800
Solyc12g014610	Solyc01g090650
Solyc12g014610	Solyc01g079580
Solyc12g077540	Solyc12g042890
Solyc12g077540	Solyc10g081480
Solyc12g077540	Solyc09g018310
Solyc12g077540	Solyc06g082940
Solyc12g077540	Solyc04g014990
Solyc12g077540	Solyc04g005330
Solyc12g077540	Solyc03g113740
Solyc12g077540	Solyc03g007170
Solyc12g077540	Solyc01g108610
Solyc12g077540	Solyc01g104760
Solyc12g077540	Solyc01g081510
Solyc12g077540	Solyc01g010310
Solyc12g056510	Solyc11g017460
Solyc12g056510	Solyc09g075960
Solyc12g056510	Solyc08g007370
Solyc12g056510	Solyc07g062930
Solyc12g056510	Solyc05g007450
Solyc12g056510	Solyc03g120120
Solyc12g056510	Solyc03g117730
Solyc12g056510	Solyc03g115400
Solyc12g056510	Solyc03g115390
Solyc12g056510	Solyc01g098540
Solyc12g056510	Solyc01g079340
Solyc12g099370	Solyc12g099400
Solyc12g099370	Solyc12g098790
Solyc12g099370	Solyc12g095880
Solyc12g099370	Solyc12g089240
Solyc12g099370	Solyc12g056490
Solyc12g099370	Solyc12g011410
Solyc12g099370	Solyc12g007240
Solyc12g099370	Solyc12g006660
Solyc12g099370	Solyc11g072470
Solyc12g099370	Solyc11g069320
Solyc12g099370	Solyc11g068360
Solyc12g099370	Solyc11g066800
Solyc12g099370	Solyc11g011240
Solyc12g099370	Solyc11g005050
Solyc12g099370	Solyc10g086650
Solyc12g099370	Solyc10g086120
Solyc12g099370	Solyc10g084180
Solyc12g099370	Solyc10g080480
Solyc12g099370	Solyc10g054080
Solyc12g099370	Solyc10g039290
Solyc12g099370	Solyc10g006690
Solyc12g099370	Solyc09g092130
Solyc12g099370	Solyc09g005830
Solyc12g099370	Solyc07g063830
Solyc12g099370	Solyc07g062590
Solyc12g099370	Solyc07g062040
Solyc12g099370	Solyc07g006820
Solyc12g099370	Solyc07g005520
Solyc12g099370	Solyc06g083250
Solyc12g099370	Solyc06g072870
Solyc12g099370	Solyc06g066740
Solyc12g099370	Solyc06g005630
Solyc12g099370	Solyc05g011940
Solyc12g099370	Solyc04g064940
Solyc12g099370	Solyc03g118770
Solyc12g099370	Solyc03g118180
Solyc12g099370	Solyc03g117790
Solyc12g099370	Solyc03g114240
Solyc12g099370	Solyc03g093550
Solyc12g099370	Solyc03g034150
Solyc12g099370	Solyc03g025510
Solyc12g099370	Solyc03g006500
Solyc12g099370	Solyc02g090680
Solyc12g099370	Solyc02g089050
Solyc12g099370	Solyc02g087090
Solyc12g099370	Solyc02g085520
Solyc12g099370	Solyc02g083750
Solyc12g099370	Solyc02g036300
Solyc12g099370	Solyc02g032330
Solyc12g099370	Solyc01g111680
Solyc12g099370	Solyc01g110180
Solyc12g099370	Solyc01g095220
Solyc12g099370	Solyc01g088620
Solyc12g099370	Solyc01g057430
Solyc12g099370	Solyc01g006370
Solyc12g099370	Solyc00g014850
